Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Development of nft-sync tool ,"I would like to work in the, currently halted, development of nft-sync tool.", pablombg , Mentor  Pablo , Organization  Netfilter project ,/archive/2017/projects/5580791383851008,https://gist.github.com/pablombg/02cd222c50590442f27065bc7bb7f529
2, SUSI.AI ,"SUSI is an Artificial Intelligence system which apart from having its own Android, iOS, web and IoT clients also offers an extended support for...", Dravit Lochan Gupta ," Mentor  Matthias Kandora, Michael Christen, bzz, Manan Wason, Nguyễn Hồng Quân, Mario Behling, Willi Döring ", Organization  FOSSASIA ,/archive/2017/projects/5581911028137984,https://gist.github.com/DravitLochan/01944318d14a74c2be26abf8d4f4c4b9
3, Neural Network Models to Study Framing and Echo Chambers in News ,"An interesting study is to construct a model of the media representations of the world, considering features from social discourse such as crime,...", ahaldar ," Mentor  Shruti, Francis Steen ", Organization  Red Hen Lab ,/archive/2017/projects/5582091953635328,https://ahaldar.github.io/blog/summer-2017-5/
4, model completion dashboard ,The OpenWorm project is building a simulation of the C. Elegans in an open science fashion. The model completion dashboard is a web-based..., shubhsingh594 , Mentor  Stephen Larson , Organization  INCF ,/archive/2017/projects/5582543730507776,https://github.com/shubhsingh594/modelcompdash/blob/fbc9e0e10a56b198169be96b412046601f00a0f5/gsoc%202017.md
5, Implement Aerospike Datastore ,"Apache Gora currently supports for persisting objects to various database models such as column stores like Apache Hbase, Apache Cassandra and  key...", Nishadi Kirielle ," Mentor  djkevincr, Furkan KAMACI ", Organization  Apache Software Foundation ,/archive/2017/projects/5583054563180544,https://github.com/apache/gora/commits/master?author=nishadi&until=2017-08-30
6, General improvements to Discourse ,"This project is meant to improve the core of Discourse and implement new plugins. The features that are going to be implemented are:

PLUGIN: Convert...", Bianca Nenciu , Mentor  Sam Saffron , Organization  Discourse ,/archive/2017/projects/5584241047896064,https://github.com/nbianca/gsoc-2017
7," Enhancing SUSI AI server, skills and developing SUSI AI messenger bots ","The goal of this project is to enhance SUSI, integrating different APIs to make it more responsive and smart and implementing SUSI AI messenger...", Ali Ayub Khan ," Mentor  Sebastian Oliva, Michael Christen, Damini Satya, Mario Behling, Julian Renard, SP Mohanty ", Organization  FOSSASIA ,/archive/2017/projects/5586404100800512,https://gist.github.com/AliAyub007/d3cde0b03f3a603629561530afe76446#file-gsoc-finalreportaliayubkhan-md
8, i18n for Processing and p5.js ,"Work on expanding the community in other languages related to Processing software. In particular, work on both the Processing and p5.js i18n...", Aarón Montoya-Moraga ," Mentor  Casey Reas, LeeT ", Organization  The Processing Foundation ,/archive/2017/projects/5589277165486080,https://github.com/montoyamoraga/gsoc_2017
9, Generic Tagging Mechanism ,"Creating a generic mechanism that allows users to annotate domain objects with text labels/tags. It has several uses such as, for grouping data and...", jtatia , Mentor  Wyclif Luyima , Organization  OpenMRS ,/archive/2017/projects/5589961675898880,https://jtatia.wordpress.com/2017/08/26/final-report-gsoc-2017-generic-tagging-mechanism/
10, HTML5: Physics Engine ,Physics seems to be a challenging task in HTML5 and especially on mobile devices. Changes will not only be extensions to the current implementation..., wintersw ," Mentor  Silverlining, Peter Kapfer, matthiasmueller ", Organization  Catrobat ,/archive/2017/projects/5593070158479360,https://docs.google.com/spreadsheets/d/1xpFVqmS9HwAQF09lQX25oKqgitwrtr5qGguXJLK6H34/edit?usp=sharing
